x,x2,x3,d,quantity,x_c
22,488,10780,1,3830,2
21,454,9660,1,4958,1
18,318,5679,0,5544,-2
32,1024,32769,1,4024,12
18,320,5725,0,5751,-2
27,714,19094,1,9018,7
18,310,5453,0,5586,-2
17,288,4875,0,6123,-3
17,281,4713,0,5166,-3
24,570,13602,1,5341,4
20,385,7541,0,2992,0
18,339,6244,0,5510,-2
23,529,12180,1,6174,3
14,208,3006,0,5676,-6
16,251,3988,0,5355,-4
25,617,15321,1,5546,5
18,319,5689,0,5152,-2
22,492,10900,1,5066,2
21,451,9590,1,6446,1
17,277,4600,0,6097,-3
23,535,12362,1,4424,3
23,541,12600,1,4123,3
16,265,4311,0,6709,-4
19,349,6510,0,4930,-1
20,416,8470,1,5579,0
17,290,4947,0,5863,-3
16,264,4279,0,3108,-4
16,260,4197,0,4984,-4
17,290,4939,0,5464,-3
27,731,19778,1,4046,7
16,267,4351,0,4531,-4
18,337,6186,0,6087,-2
10,94,909,0,4363,-10
20,407,8201,1,5281,0
22,504,11330,1,5423,2
22,467,10104,1,5181,2
26,663,17056,1,3448,6
24,581,13990,1,6531,4
19,354,6663,0,5899,-1
11,122,1350,0,5248,-9
19,356,6709,0,7024,-1
14,199,2811,0,5272,-6
26,687,18020,1,7615,6
18,326,5876,0,6061,-2
18,313,5551,0,4054,-2
28,802,22701,1,4281,8
18,339,6252,0,7383,-2
22,496,11054,1,5883,2
18,321,5761,0,5181,-2
10,95,932,0,5802,-10
21,445,9392,1,5782,1
19,342,6337,0,4642,-1
17,275,4551,0,6620,-3
16,252,3999,0,4024,-4
21,460,9863,1,4962,1
22,491,10891,1,5107,2
16,272,4478,0,4898,-4
29,855,24995,1,5160,9
27,742,20209,1,3275,7
15,224,3346,0,5417,-5
17,275,4549,0,5214,-3
11,116,1250,0,5182,-9
16,246,3860,0,4241,-4
19,343,6340,0,3374,-1
17,297,5111,0,5335,-3
24,600,14695,1,5099,4
25,604,14852,1,5424,5
25,611,15109,1,5565,5
18,342,6320,0,6602,-2
23,516,11733,1,5187,3
24,556,13106,1,4960,4
25,624,15586,1,5053,5
14,208,2991,0,5036,-6
30,884,26263,1,6333,10
26,654,16741,1,6446,6
25,601,14747,1,7527,5
16,260,4198,0,4261,-4
16,265,4319,0,6407,-4
21,447,9458,1,5410,1
18,319,5702,0,4686,-2
15,236,3620,0,6554,-5
18,312,5514,0,6135,-2
19,367,7040,0,4634,-1
20,398,7940,0,4603,0
18,342,6320,0,5266,-2
22,503,11297,1,6035,2
16,267,4356,0,5218,-4
21,425,8755,1,7333,1
26,678,17639,1,5913,6
18,307,5369,0,3936,-2
23,543,12670,1,5322,3
20,401,8042,1,5613,0
15,224,3357,0,4691,-5
19,361,6860,0,5548,-1
22,472,10253,1,4011,2
16,262,4243,0,3326,-4
21,461,9890,1,6589,1
12,136,1584,0,2277,-8
24,576,13836,1,6967,4
24,600,14704,1,7218,4
17,290,4940,0,4643,-3
26,694,18284,1,4632,6
16,266,4342,0,3832,-4
25,640,16175,1,4777,5
15,239,3691,0,4797,-5
21,426,8789,1,5878,1
10,96,938,0,6147,-10
30,882,26199,1,4881,10
21,459,9822,1,5950,1
21,452,9614,1,6228,1
7,56,420,0,5372,-13
18,323,5800,0,5107,-2
25,639,16169,1,4888,5
17,275,4550,0,6048,-3
11,129,1460,0,4972,-9
18,319,5691,0,5227,-2
19,375,7249,0,5912,-1
21,461,9892,1,6449,1
18,333,6072,0,4684,-2
15,239,3690,0,4378,-5
16,266,4349,0,4650,-4
23,545,12714,1,6443,3
24,585,14165,1,5241,4
24,556,13106,1,6659,4
17,305,5332,0,4647,-3
22,496,11054,1,7720,2
18,313,5548,0,5951,-2
10,100,1003,0,4712,-10
12,146,1771,0,5612,-8
22,487,10757,1,2547,2
5,24,117,0,3819,-15
21,450,9558,1,4392,1
18,316,5629,0,6150,-2
23,546,12763,1,6531,3
23,550,12903,1,5091,3
22,500,11173,1,5547,2
18,333,6077,0,3640,-2
23,512,11586,1,5967,3
18,313,5550,0,6561,-2
16,257,4132,0,4174,-4
21,438,9157,1,4636,1
21,449,9512,1,5993,1
21,438,9160,1,5409,1
19,369,7074,0,4931,-1
19,357,6734,0,4753,-1
24,577,13865,1,6439,4
22,472,10263,1,7165,2
18,320,5714,0,5676,-2
16,267,4362,0,5234,-4
26,677,17634,1,3824,6
20,407,8212,1,6186,0
18,342,6318,0,5057,-2
8,65,524,0,5014,-12
23,544,12682,1,7055,3
17,296,5088,0,6777,-3
27,728,19633,1,4235,7
13,171,2241,0,5208,-7
23,526,12079,1,4924,3
22,480,10524,1,3080,2
25,648,16507,1,5559,5
15,218,3221,0,4100,-5
12,142,1685,0,7987,-8
16,244,3801,0,3025,-4
24,553,13009,1,6071,4
20,383,7497,0,4618,0
30,921,27967,1,4667,10
14,192,2665,0,5340,-6
15,235,3598,0,5138,-5
14,204,2912,0,5523,-6
10,95,919,0,4176,-10
19,345,6403,0,5477,-1
17,278,4639,0,6250,-3
18,333,6072,0,6361,-2
21,423,8710,1,6171,1
25,633,15913,1,4847,5
19,366,7013,0,3727,-1
14,190,2610,0,5094,-6
20,405,8150,1,7537,0
21,434,9034,1,5512,1
22,464,10001,1,6114,2
27,716,19143,1,6647,7
21,441,9271,1,8514,1
15,229,3459,0,4483,-5
26,679,17687,1,6129,6
11,129,1473,0,3431,-9
16,267,4360,0,3894,-4
17,299,5182,0,5034,-3
22,499,11161,1,5135,2
20,386,7581,0,5208,0
18,327,5904,0,5415,-2
18,323,5808,0,5065,-2
18,342,6329,0,5012,-2
20,407,8221,1,5878,0
13,160,2032,0,3740,-7
25,637,16060,1,4750,5
16,253,4026,0,5620,-4
17,286,4828,0,5711,-3
22,503,11279,1,4875,2
28,765,21150,1,5524,8
17,305,5322,0,5454,-3
24,592,14401,1,5832,4
19,372,7177,0,5403,-1
27,743,20247,1,4886,7
25,618,15359,1,6632,5
29,831,23948,1,5103,9
16,259,4168,0,5721,-4
22,501,11201,1,6005,2
25,631,15849,1,4632,5
17,281,4700,0,4686,-3
17,273,4499,0,6225,-3
19,362,6899,0,4615,-1
11,132,1510,0,4639,-9
17,285,4801,0,4282,-3
19,365,6973,0,5335,-1
29,845,24550,1,5879,9
22,493,10932,1,6274,2
11,126,1421,0,5244,-9
18,308,5399,0,4870,-2
16,259,4178,0,4069,-4
15,215,3149,0,4014,-5
23,515,11685,1,4385,3
21,425,8759,1,6941,1
18,331,6029,0,4665,-2
23,537,12461,1,5484,3
12,139,1644,0,5615,-8
21,435,9079,1,6148,1
22,488,10784,1,6082,2
20,420,8606,1,7043,0
15,230,3493,0,4778,-5
14,205,2940,0,3798,-6
20,388,7649,0,4218,0
16,252,4007,0,5628,-4
18,322,5765,0,6509,-2
20,381,7442,0,5526,0
25,614,15203,1,4633,5
15,235,3604,0,4945,-5
15,231,3508,0,5451,-5
19,361,6853,0,5742,-1
16,256,4098,0,6175,-4
23,550,12891,1,6173,3
20,400,7991,0,5056,0
25,629,15770,1,3678,5
24,589,14312,1,5379,4
20,405,8146,1,6801,0
16,244,3804,0,5237,-4
17,300,5202,0,5406,-3
24,553,13019,1,7297,4
30,914,27633,1,4638,10
18,315,5596,0,5370,-2
26,676,17565,1,4423,6
22,474,10304,1,6219,2
17,276,4595,0,6190,-3
29,826,23757,1,4980,9
25,605,14895,1,7258,5
26,684,17876,1,5689,6
17,294,5051,0,5710,-3
13,164,2096,0,5915,-7
29,837,24220,1,5902,9
18,329,5968,0,5594,-2
15,237,3644,0,5553,-5
20,412,8357,1,4695,0
18,327,5901,0,7229,-2
12,135,1571,0,4984,-8
21,441,9254,1,5035,1
23,517,11740,1,5618,3
20,386,7576,0,5393,0
16,245,3828,0,5824,-4
21,445,9400,1,5903,1
18,314,5573,0,4713,-2
14,200,2823,0,5983,-6
18,337,6193,0,6073,-2
17,278,4637,0,4767,-3
24,565,13430,1,5671,4
26,678,17659,1,7019,6
23,538,12470,1,3701,3
13,173,2282,0,4242,-7
21,445,9380,1,4947,1
27,712,18984,1,3442,7
21,436,9102,1,5601,1
28,804,22818,1,7213,8
26,687,18012,1,5635,6
19,379,7383,0,4160,-1
23,528,12126,1,6648,3
27,749,20482,1,4786,7
34,1148,38901,1,4829,14
13,177,2360,0,7330,-7
21,449,9502,1,5961,1
19,365,6974,0,4094,-1
15,212,3082,0,3827,-5
22,499,11147,1,4878,2
16,262,4248,0,4591,-4
22,477,10406,1,8530,2
12,142,1699,0,5388,-8
16,264,4278,0,6144,-4
18,324,5830,0,7224,-2
26,662,17044,1,7039,6
17,275,4570,0,5056,-3
26,688,18052,1,4616,6
29,854,24969,1,4146,9
13,161,2052,0,5417,-7
20,401,8028,1,5627,0
15,211,3067,0,5732,-5
17,299,5171,0,3475,-3
28,759,20926,1,5786,8
21,429,8870,1,5574,1
25,604,14845,1,7884,5
25,632,15902,1,5451,5
17,280,4675,0,5971,-3
18,332,6057,0,3276,-2
25,637,16087,1,5350,5
19,358,6768,0,4962,-1
19,350,6551,0,4648,-1
22,471,10229,1,5092,2
20,396,7888,0,4513,0
28,791,22247,1,5059,8
18,329,5969,0,3794,-2
17,273,4519,0,3371,-3
20,394,7829,0,4250,0
25,610,15071,1,5760,5
21,447,9465,1,6251,1
20,408,8234,1,4539,0
24,559,13231,1,4879,4
13,178,2366,0,5179,-7
15,239,3686,0,5481,-5
29,834,24071,1,5826,9
21,444,9359,1,7280,1
13,173,2282,0,2639,-7
14,185,2507,0,5776,-6
28,778,21699,1,5171,8
20,408,8231,1,5528,0
10,97,954,0,4144,-10
23,520,11847,1,5469,3
15,223,3341,0,5173,-5
20,415,8442,1,4577,0
20,418,8533,1,6705,0
22,478,10457,1,7236,2
26,688,18064,1,6373,6
23,512,11595,1,5747,3
15,233,3546,0,5415,-5
21,438,9162,1,5565,1
15,232,3528,0,4822,-5
24,570,13618,1,6756,4
22,505,11334,1,6280,2
18,312,5522,0,5682,-2
24,578,13910,1,5382,4
19,379,7366,0,5365,-1
20,394,7824,0,4227,0
27,736,19975,1,6006,7
20,398,7932,0,6062,0
28,795,22408,1,3494,8
27,702,18618,1,5528,7
19,377,7320,0,5374,-1
13,158,1991,0,5027,-7
19,372,7188,0,4578,-1
21,449,9513,1,6251,1
24,578,13909,1,6019,4
21,434,9052,1,5054,1
18,341,6304,0,5721,-2
16,245,3830,0,5440,-4
27,720,19300,1,6204,7
18,331,6009,0,5397,-2
15,238,3666,0,5050,-5
17,275,4573,0,4946,-3
27,747,20401,1,3654,7
25,634,15978,1,3901,5
32,1042,33623,1,4744,12
23,551,12944,1,6377,3
26,677,17626,1,6680,6
27,718,19231,1,4488,7
17,273,4500,0,4678,-3
18,315,5590,0,5134,-2
18,320,5711,0,5213,-2
27,738,20054,1,4950,7
22,481,10535,1,5878,2
14,196,2739,0,5633,-6
20,417,8513,1,4966,0
19,379,7386,0,4098,-1
27,722,19397,1,5938,7
20,411,8326,1,5585,0
20,409,8265,1,4077,0
14,205,2927,0,5046,-6
28,765,21149,1,4915,8
23,545,12710,1,5052,3
23,518,11799,1,6324,3
20,406,8170,1,6676,0
16,265,4304,0,3867,-4
25,638,16119,1,3390,5
30,911,27475,1,5863,10
12,153,1886,0,4669,-8
16,270,4440,0,6881,-4
23,551,12933,1,4108,3
16,268,4381,0,4368,-4
19,369,7103,0,4393,-1
21,457,9767,1,5313,1
13,168,2169,0,8064,-7
18,324,5819,0,5404,-2
15,226,3389,0,4389,-5
13,179,2385,0,5062,-7
23,534,12331,1,5831,3
11,122,1342,0,3910,-9
16,242,3767,0,5761,-4
24,580,13979,1,7009,4
19,347,6470,0,5419,-1
26,652,16648,1,4886,6
24,559,13213,1,6627,4
18,317,5646,0,4213,-2
26,656,16813,1,4708,6
22,488,10789,1,5928,2
21,451,9571,1,4316,1
22,478,10458,1,6276,2
25,623,15553,1,5654,5
23,508,11456,1,7324,3
17,286,4848,0,3645,-3
23,514,11644,1,6135,3
17,300,5209,0,4380,-3
13,162,2056,0,4997,-7
27,734,19894,1,4527,7
23,536,12399,1,4526,3
20,384,7530,0,4525,0
22,474,10329,1,5975,2
17,280,4696,0,5316,-3
30,881,26139,1,5151,10
20,405,8141,1,3474,0
13,164,2103,0,4962,-7
27,749,20497,1,5909,7
27,720,19334,1,7362,7
20,410,8294,1,5058,0
19,356,6722,0,3708,-1
16,261,4205,0,3914,-4
22,503,11277,1,4246,2
13,161,2051,0,4661,-7
20,413,8394,1,5716,0
14,194,2697,0,3829,-6
8,67,548,0,4884,-12
30,876,25920,1,4518,10
9,74,639,0,3373,-11
22,497,11080,1,4950,2
22,480,10519,1,6541,2
14,182,2465,0,5036,-6
21,431,8934,1,4903,1
35,1227,42969,1,5326,15
19,347,6462,0,5526,-1
24,569,13569,1,5083,4
26,660,16966,1,5987,6
22,467,10085,1,4695,2
28,790,22186,1,4747,8
17,285,4808,0,5385,-3
16,242,3769,0,5397,-4
23,521,11904,1,6282,3
20,395,7842,0,4237,0
12,133,1540,0,5183,-8
28,800,22642,1,7096,8
11,111,1163,0,4976,-9
23,521,11900,1,6520,3
19,375,7251,0,6364,-1
17,279,4648,0,5669,-3
11,113,1197,0,4177,-9
23,520,11845,1,5951,3
21,425,8762,1,4099,1
15,240,3714,0,4923,-5
15,225,3371,0,6156,-5
25,641,16220,1,4165,5
20,398,7933,0,5009,0
30,885,26306,1,5592,10
22,487,10743,1,4951,2
27,719,19285,1,5603,7
22,469,10163,1,5952,2
16,261,4211,0,6767,-4
10,96,943,0,6339,-10
24,567,13518,1,4215,4
20,419,8585,1,5912,0
15,234,3591,0,4894,-5
13,176,2341,0,5636,-7
26,656,16794,1,5274,6
25,631,15861,1,5156,5
8,57,433,0,5526,-12
20,420,8604,1,4383,0
19,369,7091,0,6514,-1
18,316,5623,0,3123,-2
18,308,5412,0,5214,-2
18,331,6029,0,5517,-2
19,345,6407,0,3813,-1
24,555,13085,1,5626,4
18,315,5604,0,5755,-2
13,174,2304,0,5378,-7
19,360,6822,0,5293,-1
21,446,9421,1,5391,1
19,362,6878,0,4635,-1
21,454,9662,1,4877,1
21,431,8963,1,6043,1
24,583,14084,1,6704,4
24,574,13746,1,4724,4
15,228,3447,0,5245,-5
25,622,15510,1,6342,5
22,497,11073,1,6518,2
21,438,9162,1,6071,1
22,490,10837,1,4874,2
16,261,4222,0,5059,-4
24,586,14192,1,5002,4
21,427,8816,1,4075,1
8,66,536,0,4489,-12
20,390,7696,0,6391,0
15,212,3090,0,5021,-5
23,517,11757,1,5561,3
18,335,6122,0,6481,-2
23,508,11438,1,5630,3
25,627,15705,1,6392,5
13,163,2083,0,4215,-7
28,812,23144,1,6021,8
22,502,11243,1,5810,2
19,376,7299,0,4424,-1
12,135,1569,0,5902,-8
6,40,253,0,2552,-14
22,468,10131,1,6662,2
16,268,4391,0,4741,-4
22,504,11323,1,6352,2
12,153,1888,0,5422,-8
21,449,9508,1,6931,1
22,479,10490,1,5351,2
24,584,14102,1,4947,4
16,253,4014,0,3941,-4
17,283,4752,0,5306,-3
17,303,5273,0,3163,-3
19,350,6552,0,4397,-1
31,955,29515,1,4751,11
14,187,2565,0,5194,-6
18,324,5830,0,5013,-2
21,441,9249,1,6050,1
23,541,12593,1,6427,3
28,780,21771,1,4213,8
19,363,6928,0,6732,-1
18,331,6022,0,5583,-2
7,54,391,0,3838,-13
23,521,11902,1,5564,3
27,733,19840,1,3582,7
25,644,16357,1,5515,5
14,191,2631,0,4423,-6
24,582,14030,1,4611,4
24,563,13352,1,5092,4
26,680,17734,1,3925,6
21,433,8999,1,6229,1
21,427,8833,1,5194,1
31,988,31066,1,6061,11
29,841,24407,1,5915,9
19,346,6423,0,3843,-1
22,490,10863,1,6254,2
17,283,4767,0,6512,-3
24,594,14480,1,5118,4
17,298,5135,0,3575,-3
15,238,3664,0,5025,-5
24,593,14440,1,4679,4
25,610,15074,1,5417,5
25,646,16432,1,5506,5
26,676,17591,1,3404,6
19,357,6754,0,6231,-1
24,588,14248,1,4274,4
19,365,6965,0,5475,-1
25,648,16498,1,5921,5
25,601,14751,1,5504,5
17,283,4755,0,4453,-3
15,229,3475,0,6438,-5
17,280,4694,0,3627,-3
18,309,5431,0,4696,-2
20,385,7550,0,3814,0
15,230,3488,0,3650,-5
31,977,30535,1,7682,11
24,561,13303,1,5743,4
13,182,2451,0,5120,-7
16,246,3853,0,4986,-4
19,350,6537,0,5298,-1
27,739,20096,1,4847,7
18,314,5556,0,2938,-2
22,492,10927,1,6342,2
18,339,6235,0,5195,-2
19,372,7161,0,3811,-1
12,132,1524,0,4871,-8
19,362,6901,0,4507,-1
22,474,10316,1,5089,2
18,333,6063,0,6097,-2
24,582,14048,1,5442,4
25,601,14723,1,6640,5
19,376,7286,0,4152,-1
23,521,11890,1,4294,3
25,615,15244,1,5615,5
14,206,2950,0,4891,-6
24,558,13182,1,4826,4
24,571,13645,1,4042,4
21,427,8835,1,5309,1
13,175,2323,0,4169,-7
8,65,521,0,6046,-12
20,392,7759,0,5705,0
15,236,3633,0,5529,-5
21,434,9054,1,6036,1
16,245,3843,0,3164,-4
14,192,2663,0,4592,-6
21,459,9835,1,4517,1
7,51,370,0,3682,-13
12,141,1668,0,5270,-8
14,199,2802,0,4365,-6
23,525,12029,1,5966,3
21,438,9165,1,5363,1
20,386,7581,0,3564,0
25,610,15051,1,4230,5
17,302,5251,0,4924,-3
28,768,21296,1,5000,8
21,432,8989,1,5322,1
20,381,7440,0,4419,0
23,548,12814,1,5387,3
20,391,7737,0,4812,0
18,315,5578,0,5097,-2
14,196,2739,0,2955,-6
16,251,3983,0,5169,-4
19,348,6488,0,4222,-1
19,364,6941,0,6037,-1
21,420,8622,1,6225,1
12,144,1726,0,6161,-8
19,354,6661,0,2916,-1
28,798,22545,1,6207,8
19,348,6479,0,5239,-1
15,217,3204,0,4616,-5
17,288,4900,0,4954,-3
23,527,12087,1,4987,3
13,167,2152,0,3541,-7
19,369,7082,0,3755,-1
19,362,6891,0,4463,-1
30,871,25690,1,4557,10
18,308,5399,0,3884,-2
24,588,14267,1,4712,4
18,316,5609,0,3522,-2
23,515,11683,1,4773,3
23,547,12804,1,6408,3
13,172,2248,0,5689,-7
24,572,13696,1,5739,4
26,665,17139,1,5235,6
18,316,5629,0,6434,-2
10,97,961,0,6811,-10
19,350,6556,0,5128,-1
22,484,10640,1,4773,2
14,198,2794,0,3775,-6
25,603,14812,1,7318,5
23,550,12887,1,5505,3
15,235,3599,0,3598,-5
20,394,7823,0,4471,0
20,419,8580,1,6964,0
11,114,1223,0,4374,-9
21,441,9251,1,4972,1
25,620,15456,1,5426,5
18,322,5789,0,5236,-2
18,315,5595,0,4338,-2
18,321,5747,0,4847,-2
23,535,12390,1,5365,3
21,448,9480,1,7096,1
25,609,15014,1,5502,5
32,1020,32583,1,5783,12
18,333,6081,0,3890,-2
17,279,4652,0,4324,-3
20,416,8474,1,4490,0
17,293,5025,0,6228,-3
10,97,951,0,7090,-10
12,142,1695,0,6202,-8
31,947,29141,1,6183,11
22,483,10617,1,4534,2
23,529,12176,1,7054,3
20,381,7446,0,5912,0
15,230,3492,0,4225,-5
35,1226,42931,1,4646,15
23,529,12153,1,5814,3
17,303,5275,0,5229,-3
25,614,15205,1,6361,5
16,252,3997,0,6849,-4
12,137,1596,0,5119,-8
24,562,13306,1,4982,4
31,951,29325,1,3940,11
21,451,9585,1,5578,1
19,360,6835,0,4940,-1
21,445,9374,1,5311,1
15,238,3680,0,3604,-5
25,648,16514,1,4690,5
24,594,14469,1,6624,4
28,810,23052,1,5519,8
19,347,6464,0,5776,-1
20,393,7803,0,5745,0
26,656,16806,1,4156,6
15,218,3229,0,5257,-5
18,340,6275,0,4639,-2
20,410,8288,1,5445,0
24,594,14493,1,4471,4
18,319,5700,0,5761,-2
18,315,5578,0,3549,-2
21,459,9837,1,7471,1
15,230,3477,0,4712,-5
22,480,10530,1,4129,2
22,464,9991,1,6503,2
23,518,11796,1,5796,3
19,372,7175,0,6356,-1
18,320,5728,0,4107,-2
27,733,19832,1,5191,7
18,316,5618,0,4408,-2
24,581,14001,1,4430,4
11,131,1492,0,5214,-9
12,144,1720,0,6335,-8
18,333,6077,0,4416,-2
19,353,6642,0,6276,-1
26,671,17389,1,5797,6
18,307,5390,0,4783,-2
25,613,15177,1,6275,5
28,787,22069,1,4976,8
24,583,14083,1,4283,4
17,273,4504,0,5775,-3
21,434,9052,1,5239,1
15,235,3614,0,5713,-5
24,581,14002,1,7576,4
23,520,11850,1,5813,3
28,809,22993,1,6315,8
14,210,3035,0,5603,-6
21,426,8782,1,7297,1
12,149,1820,0,5491,-8
21,433,8995,1,6184,1
17,303,5273,0,4332,-3
22,493,10930,1,5893,2
22,463,9961,1,6456,2
21,427,8820,1,6266,1
16,265,4305,0,5727,-4
22,466,10047,1,6874,2
13,171,2243,0,7163,-7
20,417,8518,1,4844,0
11,118,1286,0,4102,-9
25,604,14849,1,4246,5
20,391,7737,0,6201,0
22,485,10666,1,4795,2
20,415,8469,1,6524,0
15,222,3297,0,7176,-5
15,223,3341,0,6068,-5
16,253,4019,0,4150,-4
19,358,6763,0,4812,-1
18,325,5852,0,6167,-2
17,285,4814,0,3988,-3
21,458,9811,1,6446,1
8,60,460,0,6005,-12
16,242,3771,0,5773,-4
18,322,5783,0,5476,-2
14,192,2655,0,3491,-6
17,283,4762,0,4147,-3
21,427,8825,1,5381,1
20,397,7899,0,4323,0
12,144,1725,0,4474,-8
23,545,12722,1,4526,3
11,124,1379,0,5601,-9
20,380,7417,0,4044,0
19,361,6870,0,5239,-1
18,334,6116,0,6339,-2
10,102,1030,0,4528,-10
22,506,11371,1,6943,2
21,443,9328,1,7160,1
26,661,17012,1,7994,6
23,534,12327,1,6078,3
18,335,6125,0,6043,-2
22,480,10500,1,4711,2
15,240,3706,0,2466,-5
33,1071,35067,1,3161,13
28,782,21853,1,4334,8
23,520,11857,1,5373,3
33,1094,36202,1,6530,13
28,758,20863,1,5725,8
22,499,11131,1,4837,2
20,414,8424,1,5589,0
28,790,22214,1,4687,8
17,295,5078,0,4247,-3
21,436,9116,1,5749,1
17,301,5230,0,4622,-3
12,148,1793,0,5775,-8
12,150,1828,0,4665,-8
20,418,8537,1,4508,0
21,455,9694,1,5001,1
17,280,4695,0,3949,-3
10,106,1096,0,4252,-10
16,266,4350,0,5793,-4
17,302,5235,0,3866,-3
26,670,17345,1,4522,6
26,685,17941,1,4858,6
21,425,8749,1,5045,1
13,177,2363,0,6670,-7
12,149,1816,0,5814,-8
19,376,7285,0,4845,-1
7,44,287,0,3768,-13
23,537,12449,1,5984,3
20,401,8023,1,4314,0
24,585,14146,1,6344,4
8,66,539,0,4107,-12
22,493,10954,1,4853,2
8,61,473,0,5697,-12
20,387,7615,0,5424,0
20,403,8090,1,5355,0
14,191,2633,0,5965,-6
21,432,8965,1,6948,1
23,546,12752,1,5828,3
23,532,12270,1,5636,3
25,646,16437,1,4000,5
24,581,14006,1,5750,4
24,575,13774,1,6501,4
17,298,5149,0,5729,-3
24,584,14097,1,6540,4
21,439,9202,1,5245,1
28,769,21341,1,4980,8
31,956,29574,1,4161,11
19,344,6372,0,4841,-1
30,883,26243,1,4563,10
21,447,9458,1,4841,1
29,851,24812,1,4188,9
25,626,15669,1,5397,5
27,727,19620,1,5478,7
18,317,5647,0,5705,-2
19,372,7167,0,5513,-1
12,137,1597,0,5228,-8
21,431,8934,1,4945,1
18,324,5834,0,5050,-2
19,376,7278,0,4663,-1
23,519,11819,1,6184,3
15,218,3208,0,6166,-5
29,842,24425,1,4972,9
9,72,616,0,4336,-11
14,184,2487,0,6793,-6
8,59,455,0,5710,-12
27,708,18829,1,3107,7
14,195,2713,0,5068,-6
23,533,12308,1,5016,3
14,209,3023,0,5845,-6
24,579,13941,1,6988,4
14,186,2543,0,4153,-6
24,586,14191,1,5427,4
17,280,4676,0,4159,-3
19,366,7002,0,5888,-1
17,282,4742,0,7232,-3
18,307,5379,0,5480,-2
28,804,22788,1,6135,8
10,102,1038,0,5167,-10
21,427,8832,1,7187,1
20,395,7860,0,4936,0
20,403,8103,1,6019,0
20,382,7465,0,5314,0
18,331,6010,0,6117,-2
23,525,12019,1,6974,3
25,630,15797,1,5867,5
20,380,7417,0,3768,0
20,389,7681,0,3867,0
21,422,8678,1,5204,1
22,504,11323,1,4640,2
12,151,1863,0,5826,-8
15,235,3601,0,5533,-5
8,68,557,0,5723,-12
27,752,20615,1,5695,7
16,269,4414,0,5762,-4
22,488,10796,1,5538,2
30,924,28088,1,6344,10
19,369,7088,0,5232,-1
18,324,5841,0,5499,-2
19,377,7311,0,4289,-1
19,362,6881,0,4677,-1
27,709,18869,1,7737,7
21,446,9429,1,6494,1
15,217,3189,0,3796,-5
21,455,9715,1,8522,1
20,387,7612,0,5589,0
31,978,30580,1,4908,11
17,288,4880,0,4805,-3
22,502,11231,1,7641,2
16,241,3739,0,5173,-4
22,463,9971,1,5245,2
22,480,10527,1,5514,2
13,166,2141,0,3141,-7
20,416,8479,1,5918,0
20,414,8414,1,3934,0
19,370,7125,0,4930,-1
20,396,7868,0,3922,0
23,550,12914,1,5923,3
26,701,18571,1,5775,6
28,792,22268,1,4755,8
17,285,4823,0,6157,-3
16,261,4217,0,4867,-4
19,342,6338,0,6590,-1
21,428,8842,1,3610,1
16,268,4394,0,3501,-4
19,343,6339,0,5110,-1
16,257,4120,0,4176,-4
16,249,3933,0,5155,-4
16,258,4138,0,4301,-4
10,100,993,0,4526,-10
7,51,368,0,3612,-13
15,238,3680,0,6475,-5
19,372,7167,0,6131,-1
20,398,7940,0,5722,0
23,511,11557,1,6028,3
27,742,20203,1,4751,7
18,321,5757,0,4571,-2
15,223,3326,0,5683,-5
12,142,1687,0,4397,-8
15,212,3096,0,5840,-5
10,107,1102,0,5614,-10
9,89,839,0,4260,-11
16,251,3979,0,4977,-4
21,458,9788,1,7153,1
20,401,8030,1,6195,0
18,342,6312,0,5216,-2
17,292,4988,0,1499,-3
21,431,8933,1,6816,1
13,167,2158,0,4856,-7
17,306,5345,0,5052,-3
13,166,2141,0,2575,-7
17,294,5039,0,4849,-3
20,404,8132,1,5932,0
12,138,1622,0,4546,-8
18,320,5729,0,4889,-2
24,571,13629,1,6261,4
15,232,3539,0,4375,-5
15,216,3174,0,5438,-5
16,261,4226,0,5474,-4
17,301,5219,0,4763,-3
19,372,7165,0,4213,-1
27,713,19025,1,4252,7
15,220,3257,0,5096,-5
33,1104,36696,1,5183,13
21,442,9282,1,7225,1
19,360,6817,0,4846,-1
25,643,16307,1,4556,5
17,285,4808,0,4137,-3
14,194,2712,0,4343,-6
23,517,11757,1,5352,3
30,896,26808,1,6012,10
23,539,12511,1,4937,3
10,92,881,0,3762,-10
25,605,14865,1,3842,5
22,486,10704,1,5474,2
21,423,8704,1,6432,1
20,386,7579,0,4636,0
14,197,2762,0,4100,-6
28,769,21330,1,6355,8
15,227,3420,0,5594,-5
24,596,14540,1,4201,4
23,516,11709,1,5722,3
20,413,8392,1,4398,0
24,595,14523,1,5317,4
16,241,3743,0,5492,-4
21,460,9875,1,4860,1
22,462,9944,1,4282,2
13,177,2356,0,4504,-7
19,352,6614,0,5215,-1
23,532,12283,1,3465,3
21,431,8955,1,7221,1
23,528,12128,1,7643,3
12,142,1689,0,3583,-8
11,113,1195,0,3951,-9
20,388,7645,0,4977,0
18,325,5872,0,6199,-2
26,674,17502,1,4618,6
15,237,3648,0,5839,-5
18,314,5577,0,4268,-2
22,473,10273,1,6569,2
17,273,4521,0,3435,-3
20,396,7877,0,4254,0
26,675,17542,1,5402,6
18,312,5514,0,5202,-2
23,508,11437,1,5233,3
16,252,3992,0,6669,-4
21,434,9033,1,6435,1
11,118,1288,0,3479,-9
19,359,6793,0,4262,-1
28,785,22011,1,3749,8
